OrderID	OrderDate	CustomerID	CustomerName	ProductCategory	ProductName	Quantity	UnitPrice	TotalAmount	Region	SalesRep	PaymentMethod	ShippingCost	OrderStatus
4258	08-03-2024	C2021	Prime Solutions	Furniture	Bookshelf	34	15000	510000	North	Rajesh Kumar	Credit Card	840	Delivered
4259	08-03-2024	C2016	Corporate Supplies	Electronics	Monitor 27 inch	7	22000	154000	West	Amit Patel	Credit Card	696	Delivered
4260	08-03-2024	C2014	Tech World	Office Supplies	Pen Set Premium	14	450	6300	West	Priya Sharma	Credit Card	794	Shipped
4261	08-03-2024	C2008	Tech Bazaar	Furniture	Standing Desk	36	25000	900000	North	Rajesh Kumar	Cash	878	Delivered
4262	08-03-2024	C2005	Digital Hub	Office Supplies	Whiteboard Markers	39	120	4680	East	Neha Singh	Credit Card	457	Cancelled
4263	09-03-2024	C2022	Elite Traders	Electronics	Wireless Keyboard	50	1500	75000	West	Priya Sharma	Cash	306	Shipped
4264	09-03-2024	C2019	Tech Mart	Furniture	Office Partition	4	12000	48000	East	Amit Patel	Credit Card	141	Cancelled
4265	09-03-2024	C2014	Tech World	Furniture	Ergonomic Chair	12	18000	216000	East	Neha Singh	Credit Card	491	Processing
4266	09-03-2024	C2009	Supply Chain Co	Electronics	Laptop Pro 15	7	45000	315000	East	Amit Patel	Cash	469	Processing
4267	09-03-2024	C2019	Tech Mart	Electronics	USB Flash Drive 64GB	16	650	10400	West	Amit Patel	UPI	797	Delivered
4268	09-03-2024	C2023	Mega Systems	Office Supplies	Printer Cartridge	34	1200	40800	South	Amit Patel	Credit Card	739	Processing
4269	09-03-2024	C2003	Smart Systems	Office Supplies	Notebook Set	12	320	3840	North	Amit Patel	UPI	727	Delivered
4270	09-03-2024	C2012	Quick Shop	Furniture	Bookshelf	45	15000	675000	West	Priya Sharma	Bank Transfer	711	Cancelled
4271	10-03-2024	C2019	Tech Mart	Furniture	Standing Desk	6	25000	150000	East	Neha Singh	Cash	253	Delivered
4272	10-03-2024	C2007	Office Mart	Furniture	Executive Chair	14	12000	168000	West	Rajesh Kumar	UPI	823	Processing
4273	10-03-2024	C2014	Tech World	Furniture	Standing Desk	34	25000	850000	East	Rajesh Kumar	UPI	561	Cancelled
4274	10-03-2024	C2018	Office Depot	Furniture	Ergonomic Chair	34	18000	612000	West	Amit Patel	Cash	678	Cancelled
4275	10-03-2024	C2019	Tech Mart	Electronics	Tablet 10 inch	23	18000	414000	East	Rajesh Kumar	UPI	266	Processing
4276	10-03-2024	C2017	Digital Store	Furniture	Office Partition	32	12000	384000	North	Amit Patel	UPI	771	Cancelled
4277	10-03-2024	C2006	Innovative Tech	Electronics	Headphones Wireless	37	4500	166500	North	Priya Sharma	Bank Transfer	267	Delivered
4278	10-03-2024	C2002	Global Traders	Office Supplies	File Folders Set	29	280	8120	East	Amit Patel	Cash	666	Cancelled
4279	11-03-2024	C2017	Digital Store	Furniture	Ergonomic Chair	48	18000	864000	North	Rajesh Kumar	Cash	235	Delivered
4280	11-03-2024	C2023	Mega Systems	Furniture	Conference Table	46	45000	2070000	West	Neha Singh	UPI	155	Delivered
4281	11-03-2024	C2007	Office Mart	Electronics	Bluetooth Speaker	37	3800	140600	West	Neha Singh	UPI	170	Delivered
4282	11-03-2024	C2012	Quick Shop	Office Supplies	File Folders Set	35	280	9800	North	Amit Patel	Credit Card	245	Shipped
4283	11-03-2024	C2012	Quick Shop	Furniture	Ergonomic Chair	2	18000	36000	East	Neha Singh	Bank Transfer	269	Shipped
4284	11-03-2024	C2018	Office Depot	Electronics	Bluetooth Speaker	2	3800	7600	West	Rajesh Kumar	UPI	853	Delivered
4285	11-03-2024	C2006	Innovative Tech	Electronics	Webcam HD	24	3500	84000	East	Rajesh Kumar	Bank Transfer	185	Processing
4286	12-03-2024	C2001	Tech Solutions	Furniture	Bookshelf	22	15000	330000	East	Rajesh Kumar	Credit Card	716	Delivered
4287	12-03-2024	C2018	Office Depot	Furniture	Computer Desk	3	9500	28500	North	Amit Patel	UPI	495	Shipped
4288	12-03-2024	C2022	Elite Traders	Office Supplies	Printer Cartridge	30	1200	36000	North	Neha Singh	Cash	595	Delivered
4289	12-03-2024	C2000	ABC Corp	Electronics	Tablet 10 inch	48	18000	864000	North	Priya Sharma	Credit Card	890	Delivered
4290	12-03-2024	C2019	Tech Mart	Furniture	Standing Desk	6	25000	150000	North	Priya Sharma	Bank Transfer	251	Cancelled
4291	12-03-2024	C2016	Corporate Supplies	Furniture	Computer Desk	15	9500	142500	East	Priya Sharma	UPI	543	Processing
4292	12-03-2024	C2007	Office Mart	Electronics	External SSD 1TB	20	8500	170000	North	Amit Patel	Bank Transfer	747	Delivered
4293	12-03-2024	C2005	Digital Hub	Office Supplies	Pen Set Premium	36	450	16200	West	Neha Singh	UPI	516	Delivered
4294	13-03-2024	C2004	Metro Enterprises	Office Supplies	Stapler Heavy Duty	35	450	15750	South	Amit Patel	UPI	454	Delivered
4295	13-03-2024	C2020	Business Hub	Electronics	Headphones Wireless	29	4500	130500	West	Amit Patel	Credit Card	115	Shipped
4296	13-03-2024	C2012	Quick Shop	Electronics	Smart Watch	8	12000	96000	East	Neha Singh	Bank Transfer	105	Delivered
4297	13-03-2024	C2010	Modern Office	Furniture	Standing Desk	33	25000	825000	East	Priya Sharma	Cash	421	Delivered
4298	13-03-2024	C2013	Enterprise Solutions	Office Supplies	Notebook Set	29	320	9280	South	Neha Singh	Credit Card	268	Delivered
4299	13-03-2024	C2005	Digital Hub	Office Supplies	Wireless Mouse	5	800	4000	South	Neha Singh	Bank Transfer	285	Shipped
4300	13-03-2024	C2023	Mega Systems	Furniture	Meeting Chair	47	5500	258500	East	Amit Patel	UPI	836	Shipped
4301	14-03-2024	C2000	ABC Corp	Office Supplies	Whiteboard Markers	22	120	2640	North	Priya Sharma	Cash	444	Delivered
4302	14-03-2024	C2006	Innovative Tech	Furniture	Bookshelf	10	15000	150000	East	Amit Patel	Bank Transfer	712	Processing
4303	14-03-2024	C2019	Tech Mart	Office Supplies	Printer Cartridge	27	1200	32400	South	Amit Patel	Credit Card	548	Shipped
4304	14-03-2024	C2017	Digital Store	Furniture	Computer Desk	38	9500	361000	West	Amit Patel	Cash	508	Delivered
4305	14-03-2024	C2006	Innovative Tech	Furniture	Bookshelf	11	15000	165000	West	Neha Singh	Credit Card	762	Delivered
4306	14-03-2024	C2008	Tech Bazaar	Furniture	Office Partition	22	12000	264000	South	Rajesh Kumar	Cash	770	Processing
4307	14-03-2024	C2017	Digital Store	Office Supplies	Wireless Mouse	37	800	29600	South	Neha Singh	Credit Card	730	Delivered
4308	15-03-2024	C2012	Quick Shop	Electronics	Wireless Keyboard	3	1500	4500	East	Neha Singh	UPI	130	Delivered
4309	15-03-2024	C2019	Tech Mart	Electronics	Smart Watch	7	12000	84000	East	Neha Singh	UPI	751	Processing
4310	15-03-2024	C2007	Office Mart	Furniture	Meeting Chair	50	5500	275000	East	Amit Patel	Bank Transfer	734	Delivered
4311	15-03-2024	C2024	Pro Enterprises	Office Supplies	Paper Ream A4	45	350	15750	East	Rajesh Kumar	Bank Transfer	780	Delivered
4312	15-03-2024	C2009	Supply Chain Co	Electronics	Laptop Pro 15	18	45000	810000	North	Neha Singh	Cash	703	Delivered
4313	15-03-2024	C2005	Digital Hub	Office Supplies	Printer Cartridge	36	1200	43200	North	Rajesh Kumar	Credit Card	500	Delivered
4314	15-03-2024	C2011	Data Systems	Office Supplies	Paper Ream A4	47	350	16450	South	Amit Patel	UPI	253	Delivered
4315	15-03-2024	C2003	Smart Systems	Furniture	Filing Cabinet	38	8500	323000	North	Rajesh Kumar	Cash	166	Shipped
4316	16-03-2024	C2001	Tech Solutions	Furniture	Conference Table	33	45000	1485000	East	Priya Sharma	Bank Transfer	132	Delivered
4317	16-03-2024	C2012	Quick Shop	Office Supplies	Wireless Mouse	15	800	12000	East	Rajesh Kumar	Credit Card	140	Delivered
4318	16-03-2024	C2000	ABC Corp	Office Supplies	Whiteboard Markers	21	120	2520	West	Priya Sharma	UPI	873	Delivered
4319	16-03-2024	C2008	Tech Bazaar	Electronics	Monitor 27 inch	47	22000	1034000	East	Rajesh Kumar	Bank Transfer	189	Delivered
4320	16-03-2024	C2019	Tech Mart	Office Supplies	Pen Set Premium	42	450	18900	East	Neha Singh	Cash	389	Processing
4321	16-03-2024	C2002	Global Traders	Office Supplies	Desk Organizer	15	850	12750	North	Priya Sharma	Cash	355	Delivered
4322	16-03-2024	C2020	Business Hub	Office Supplies	Pen Set Premium	36	450	16200	South	Amit Patel	Bank Transfer	182	Shipped
4323	17-03-2024	C2017	Digital Store	Office Supplies	Pen Set Premium	50	450	22500	East	Rajesh Kumar	Credit Card	251	Delivered
4324	17-03-2024	C2012	Quick Shop	Electronics	Bluetooth Speaker	6	3800	22800	West	Priya Sharma	Cash	439	Cancelled
4325	17-03-2024	C2018	Office Depot	Electronics	Docking Station	44	8500	374000	West	Priya Sharma	UPI	254	Shipped
4326	17-03-2024	C2007	Office Mart	Furniture	Executive Chair	33	12000	396000	East	Neha Singh	Cash	351	Delivered
4327	17-03-2024	C2015	Office Plus	Office Supplies	Printer Cartridge	30	1200	36000	West	Rajesh Kumar	Bank Transfer	190	Delivered
4328	17-03-2024	C2004	Metro Enterprises	Office Supplies	Pen Set Premium	30	450	13500	North	Neha Singh	Cash	460	Delivered
4329	17-03-2024	C2020	Business Hub	Furniture	Standing Desk	13	25000	325000	South	Priya Sharma	Bank Transfer	650	Delivered
4330	17-03-2024	C2019	Tech Mart	Electronics	Laptop Bag	35	1800	63000	West	Neha Singh	UPI	208	Delivered
4331	18-03-2024	C2021	Prime Solutions	Electronics	Webcam HD	6	3500	21000	West	Amit Patel	Cash	682	Processing
4332	18-03-2024	C2005	Digital Hub	Electronics	Power Bank 20000mAh	35	2200	77000	East	Priya Sharma	Bank Transfer	549	Processing
4333	18-03-2024	C2006	Innovative Tech	Electronics	Webcam HD	37	3500	129500	South	Priya Sharma	Cash	897	Delivered
4334	18-03-2024	C2016	Corporate Supplies	Electronics	USB Flash Drive 64GB	22	650	14300	South	Neha Singh	UPI	252	Cancelled
4335	18-03-2024	C2021	Prime Solutions	Furniture	Ergonomic Chair	39	18000	702000	West	Neha Singh	Credit Card	645	Delivered
4336	18-03-2024	C2014	Tech World	Electronics	Laptop Pro 15	20	45000	900000	North	Amit Patel	Credit Card	362	Processing
4337	18-03-2024	C2003	Smart Systems	Electronics	USB Flash Drive 64GB	13	650	8450	North	Amit Patel	Credit Card	132	Delivered
4338	18-03-2024	C2001	Tech Solutions	Office Supplies	Notebook Set	37	320	11840	South	Neha Singh	UPI	360	Cancelled
4339	19-03-2024	C2015	Office Plus	Office Supplies	Wireless Mouse	20	800	16000	West	Priya Sharma	Bank Transfer	170	Delivered
4340	19-03-2024	C2003	Smart Systems	Furniture	Executive Chair	45	12000	540000	West	Rajesh Kumar	Bank Transfer	423	Delivered
4341	19-03-2024	C2006	Innovative Tech	Furniture	Office Partition	34	12000	408000	West	Rajesh Kumar	Credit Card	473	Shipped
4342	19-03-2024	C2005	Digital Hub	Furniture	Executive Chair	4	12000	48000	West	Rajesh Kumar	Cash	539	Shipped
4343	19-03-2024	C2017	Digital Store	Furniture	Computer Desk	39	9500	370500	North	Amit Patel	Bank Transfer	553	Delivered
4344	19-03-2024	C2003	Smart Systems	Electronics	Webcam HD	10	3500	35000	West	Neha Singh	Credit Card	519	Delivered
4345	19-03-2024	C2013	Enterprise Solutions	Electronics	Power Bank 20000mAh	37	2200	81400	North	Rajesh Kumar	Credit Card	714	Shipped
4346	20-03-2024	C2007	Office Mart	Furniture	Standing Desk	14	25000	350000	South	Amit Patel	Cash	520	Processing
4347	20-03-2024	C2004	Metro Enterprises	Furniture	Filing Cabinet	42	8500	357000	South	Rajesh Kumar	UPI	350	Cancelled
4348	20-03-2024	C2013	Enterprise Solutions	Furniture	Conference Table	5	45000	225000	South	Rajesh Kumar	Cash	539	Shipped
4349	20-03-2024	C2008	Tech Bazaar	Furniture	Ergonomic Chair	17	18000	306000	West	Amit Patel	UPI	780	Delivered
4350	20-03-2024	C2001	Tech Solutions	Furniture	Computer Desk	31	9500	294500	East	Neha Singh	Bank Transfer	293	Delivered
4351	20-03-2024	C2016	Corporate Supplies	Furniture	Office Partition	33	12000	396000	North	Rajesh Kumar	Credit Card	461	Delivered
4352	20-03-2024	C2006	Innovative Tech	Furniture	Office Partition	36	12000	432000	East	Rajesh Kumar	Bank Transfer	385	Delivered
4353	20-03-2024	C2005	Digital Hub	Furniture	Executive Chair	18	12000	216000	West	Amit Patel	Cash	362	Cancelled
4354	21-03-2024	C2017	Digital Store	Office Supplies	Whiteboard Markers	32	120	3840	North	Amit Patel	Cash	160	Delivered
4355	21-03-2024	C2002	Global Traders	Office Supplies	Stapler Heavy Duty	25	450	11250	East	Rajesh Kumar	Bank Transfer	236	Delivered
4356	21-03-2024	C2001	Tech Solutions	Furniture	Conference Table	23	45000	1035000	North	Rajesh Kumar	Cash	604	Cancelled
4357	21-03-2024	C2022	Elite Traders	Furniture	Computer Desk	30	9500	285000	North	Rajesh Kumar	Credit Card	407	Delivered
4358	21-03-2024	C2008	Tech Bazaar	Electronics	Headphones Wireless	22	4500	99000	West	Priya Sharma	Credit Card	258	Delivered
4359	21-03-2024	C2021	Prime Solutions	Furniture	Meeting Chair	24	5500	132000	East	Amit Patel	Credit Card	768	Delivered
4360	21-03-2024	C2020	Business Hub	Electronics	Monitor 27 inch	4	22000	88000	West	Neha Singh	Bank Transfer	723	Shipped
4361	22-03-2024	C2022	Elite Traders	Office Supplies	Stapler Heavy Duty	43	450	19350	East	Amit Patel	Cash	490	Delivered
4362	22-03-2024	C2005	Digital Hub	Furniture	Computer Desk	25	9500	237500	East	Neha Singh	Cash	625	Delivered
4363	22-03-2024	C2001	Tech Solutions	Furniture	Office Partition	39	12000	468000	East	Amit Patel	Bank Transfer	559	Delivered
4364	22-03-2024	C2010	Modern Office	Furniture	Executive Chair	35	12000	420000	West	Rajesh Kumar	Credit Card	428	Delivered
4365	22-03-2024	C2010	Modern Office	Furniture	Standing Desk	25	25000	625000	East	Rajesh Kumar	Credit Card	286	Delivered
4366	22-03-2024	C2014	Tech World	Office Supplies	Paper Ream A4	29	350	10150	North	Neha Singh	Bank Transfer	576	Shipped
4367	22-03-2024	C2010	Modern Office	Office Supplies	Wireless Mouse	38	800	30400	North	Neha Singh	Bank Transfer	680	Processing
4368	22-03-2024	C2009	Supply Chain Co	Furniture	Filing Cabinet	20	8500	170000	West	Priya Sharma	Bank Transfer	342	Delivered
4369	23-03-2024	C2004	Metro Enterprises	Office Supplies	Printer Cartridge	23	1200	27600	South	Priya Sharma	Cash	189	Processing
4370	23-03-2024	C2013	Enterprise Solutions	Office Supplies	Stapler Heavy Duty	43	450	19350	East	Amit Patel	Credit Card	127	Delivered
4371	23-03-2024	C2009	Supply Chain Co	Furniture	Standing Desk	30	25000	750000	East	Priya Sharma	Bank Transfer	263	Cancelled
4372	23-03-2024	C2011	Data Systems	Electronics	Graphics Card	13	55000	715000	East	Priya Sharma	Cash	725	Processing
4373	23-03-2024	C2002	Global Traders	Office Supplies	Wireless Mouse	48	800	38400	East	Priya Sharma	Credit Card	215	Processing
4374	23-03-2024	C2021	Prime Solutions	Office Supplies	Wireless Mouse	34	800	27200	West	Rajesh Kumar	Cash	704	Shipped
4375	23-03-2024	C2008	Tech Bazaar	Furniture	Meeting Chair	11	5500	60500	West	Rajesh Kumar	Credit Card	602	Processing
4376	24-03-2024	C2006	Innovative Tech	Office Supplies	Pen Set Premium	49	450	22050	West	Amit Patel	Cash	589	Processing
4377	24-03-2024	C2013	Enterprise Solutions	Electronics	Headphones Wireless	48	4500	216000	East	Rajesh Kumar	Cash	412	Delivered
4378	24-03-2024	C2006	Innovative Tech	Furniture	Bookshelf	21	15000	315000	North	Neha Singh	Credit Card	582	Shipped
4379	24-03-2024	C2024	Pro Enterprises	Office Supplies	Printer Cartridge	36	1200	43200	West	Priya Sharma	Bank Transfer	609	Delivered
4380	24-03-2024	C2007	Office Mart	Office Supplies	Calculator Scientific	13	1500	19500	North	Priya Sharma	Cash	381	Processing
4381	24-03-2024	C2006	Innovative Tech	Electronics	Bluetooth Speaker	27	3800	102600	East	Amit Patel	UPI	580	Delivered
4382	24-03-2024	C2014	Tech World	Electronics	External SSD 1TB	18	8500	153000	East	Neha Singh	Bank Transfer	611	Cancelled
4383	24-03-2024	C2012	Quick Shop	Furniture	Bookshelf	16	15000	240000	South	Neha Singh	UPI	680	Delivered
4384	25-03-2024	C2014	Tech World	Electronics	Graphics Card	24	55000	1320000	South	Rajesh Kumar	Credit Card	810	Delivered
4385	25-03-2024	C2012	Quick Shop	Furniture	Bookshelf	23	15000	345000	East	Rajesh Kumar	UPI	457	Delivered
4386	25-03-2024	C2013	Enterprise Solutions	Electronics	Headphones Wireless	48	4500	216000	South	Amit Patel	Bank Transfer	579	Delivered
4387	25-03-2024	C2021	Prime Solutions	Electronics	Power Bank 20000mAh	3	2200	6600	North	Rajesh Kumar	UPI	133	Delivered
4388	25-03-2024	C2010	Modern Office	Electronics	Tablet 10 inch	47	18000	846000	North	Amit Patel	Credit Card	268	Delivered
4389	25-03-2024	C2008	Tech Bazaar	Office Supplies	Notebook Set	5	320	1600	East	Neha Singh	Credit Card	130	Shipped
4390	25-03-2024	C2018	Office Depot	Office Supplies	Pen Set Premium	25	450	11250	North	Neha Singh	UPI	359	Delivered
4391	25-03-2024	C2013	Enterprise Solutions	Office Supplies	Stapler Heavy Duty	14	450	6300	West	Neha Singh	UPI	429	Processing
4392	26-03-2024	C2007	Office Mart	Electronics	External SSD 1TB	48	8500	408000	South	Rajesh Kumar	Cash	655	Delivered
4393	26-03-2024	C2002	Global Traders	Office Supplies	Calculator Scientific	9	1500	13500	East	Rajesh Kumar	UPI	280	Delivered
4394	26-03-2024	C2014	Tech World	Office Supplies	Whiteboard Markers	40	120	4800	South	Priya Sharma	UPI	732	Shipped
4395	26-03-2024	C2012	Quick Shop	Electronics	Docking Station	8	8500	68000	West	Neha Singh	UPI	671	Delivered
4396	26-03-2024	C2007	Office Mart	Office Supplies	Paper Ream A4	32	350	11200	South	Rajesh Kumar	Credit Card	286	Delivered
4397	26-03-2024	C2013	Enterprise Solutions	Office Supplies	Whiteboard Markers	11	120	1320	North	Priya Sharma	Cash	613	Shipped
4398	26-03-2024	C2003	Smart Systems	Furniture	Executive Chair	33	12000	396000	North	Amit Patel	Cash	774	Delivered
4399	27-03-2024	C2020	Business Hub	Electronics	Webcam HD	26	3500	91000	North	Priya Sharma	Cash	327	Shipped
4400	27-03-2024	C2001	Tech Solutions	Furniture	Computer Desk	38	9500	361000	South	Amit Patel	Cash	829	Cancelled
4401	27-03-2024	C2013	Enterprise Solutions	Electronics	Headphones Wireless	48	4500	216000	North	Rajesh Kumar	Credit Card	613	Delivered
4402	27-03-2024	C2009	Supply Chain Co	Electronics	External SSD 1TB	8	8500	68000	East	Priya Sharma	Credit Card	523	Delivered
4403	27-03-2024	C2003	Smart Systems	Office Supplies	Whiteboard Markers	40	120	4800	North	Priya Sharma	Cash	511	Delivered
4404	27-03-2024	C2014	Tech World	Furniture	Meeting Chair	33	5500	181500	South	Amit Patel	Credit Card	456	Delivered
4405	27-03-2024	C2003	Smart Systems	Office Supplies	Desk Organizer	36	850	30600	West	Neha Singh	UPI	392	Delivered
4406	27-03-2024	C2011	Data Systems	Electronics	Laptop Bag	48	1800	86400	North	Neha Singh	UPI	351	Delivered
4407	28-03-2024	C2014	Tech World	Furniture	Ergonomic Chair	33	18000	594000	West	Amit Patel	UPI	424	Delivered
4408	28-03-2024	C2021	Prime Solutions	Electronics	Smart Watch	12	12000	144000	East	Priya Sharma	Cash	138	Processing
4409	28-03-2024	C2018	Office Depot	Furniture	Executive Chair	11	12000	132000	South	Rajesh Kumar	Credit Card	572	Delivered
4410	28-03-2024	C2023	Mega Systems	Furniture	Executive Chair	42	12000	504000	West	Priya Sharma	Credit Card	419	Delivered
4411	28-03-2024	C2014	Tech World	Office Supplies	Whiteboard Markers	14	120	1680	South	Neha Singh	UPI	420	Delivered
4412	28-03-2024	C2016	Corporate Supplies	Electronics	Power Bank 20000mAh	13	2200	28600	South	Amit Patel	Bank Transfer	628	Delivered
4413	28-03-2024	C2015	Office Plus	Office Supplies	Stapler Heavy Duty	46	450	20700	East	Neha Singh	Credit Card	765	Delivered
4414	29-03-2024	C2008	Tech Bazaar	Furniture	Office Partition	15	12000	180000	East	Amit Patel	Bank Transfer	326	Delivered
4415	29-03-2024	C2018	Office Depot	Electronics	Bluetooth Speaker	44	3800	167200	West	Priya Sharma	Credit Card	250	Shipped
4416	29-03-2024	C2005	Digital Hub	Electronics	Laptop Bag	14	1800	25200	West	Priya Sharma	UPI	292	Delivered
4417	29-03-2024	C2003	Smart Systems	Office Supplies	Wireless Mouse	7	800	5600	South	Rajesh Kumar	Credit Card	694	Delivered
4418	29-03-2024	C2003	Smart Systems	Office Supplies	Desk Organizer	10	850	8500	North	Priya Sharma	UPI	285	Processing
4419	29-03-2024	C2014	Tech World	Office Supplies	Notebook Set	40	320	12800	South	Priya Sharma	Bank Transfer	449	Processing
4420	29-03-2024	C2018	Office Depot	Electronics	Docking Station	6	8500	51000	West	Rajesh Kumar	Bank Transfer	122	Delivered
4421	29-03-2024	C2012	Quick Shop	Office Supplies	Printer Cartridge	3	1200	3600	North	Rajesh Kumar	UPI	760	Processing
4422	30-03-2024	C2005	Digital Hub	Furniture	Meeting Chair	50	5500	275000	East	Priya Sharma	UPI	814	Delivered
4423	30-03-2024	C2010	Modern Office	Office Supplies	Pen Set Premium	11	450	4950	West	Rajesh Kumar	UPI	375	Cancelled
4424	30-03-2024	C2005	Digital Hub	Electronics	Graphics Card	46	55000	2530000	South	Amit Patel	UPI	607	Cancelled
4425	30-03-2024	C2011	Data Systems	Office Supplies	Notebook Set	3	320	960	South	Amit Patel	Credit Card	615	Delivered
4426	30-03-2024	C2007	Office Mart	Electronics	Wireless Keyboard	16	1500	24000	South	Priya Sharma	Credit Card	492	Delivered
4427	30-03-2024	C2007	Office Mart	Furniture	Executive Chair	21	12000	252000	South	Neha Singh	UPI	844	Cancelled
4428	30-03-2024	C2017	Digital Store	Office Supplies	Wireless Mouse	20	800	16000	East	Neha Singh	UPI	272	Delivered
4429	31-03-2024	C2020	Business Hub	Electronics	Webcam HD	28	3500	98000	West	Priya Sharma	Cash	740	Delivered
4430	31-03-2024	C2019	Tech Mart	Furniture	Bookshelf	3	15000	45000	South	Neha Singh	Cash	607	Shipped
4431	31-03-2024	C2019	Tech Mart	Electronics	Tablet 10 inch	12	18000	216000	West	Priya Sharma	Cash	299	Shipped
4432	31-03-2024	C2010	Modern Office	Electronics	Graphics Card	3	55000	165000	North	Rajesh Kumar	Bank Transfer	241	Processing
4433	31-03-2024	C2015	Office Plus	Office Supplies	Whiteboard Markers	33	120	3960	West	Rajesh Kumar	Credit Card	560	Shipped
4434	31-03-2024	C2007	Office Mart	Furniture	Standing Desk	35	25000	875000	South	Amit Patel	UPI	154	Cancelled
4435	31-03-2024	C2019	Tech Mart	Electronics	Monitor 27 inch	5	22000	110000	West	Rajesh Kumar	Bank Transfer	554	Shipped
4436	31-03-2024	C2021	Prime Solutions	Electronics	Laptop Bag	47	1800	84600	South	Rajesh Kumar	Cash	423	Delivered
4437	01-04-2024	C2005	Digital Hub	Furniture	Filing Cabinet	7	8500	59500	West	Amit Patel	Cash	381	Delivered
4438	01-04-2024	C2012	Quick Shop	Office Supplies	Printer Cartridge	16	1200	19200	East	Rajesh Kumar	Bank Transfer	216	Delivered
4439	01-04-2024	C2022	Elite Traders	Office Supplies	Desk Organizer	21	850	17850	East	Neha Singh	Credit Card	199	Processing
4440	01-04-2024	C2003	Smart Systems	Furniture	Bookshelf	12	15000	180000	North	Amit Patel	Cash	696	Delivered
4441	01-04-2024	C2018	Office Depot	Office Supplies	Desk Organizer	22	850	18700	South	Neha Singh	Cash	478	Shipped
4442	01-04-2024	C2023	Mega Systems	Electronics	Tablet 10 inch	27	18000	486000	East	Neha Singh	Bank Transfer	730	Delivered
4443	01-04-2024	C2024	Pro Enterprises	Electronics	Laptop Bag	36	1800	64800	South	Priya Sharma	Bank Transfer	310	Delivered
4444	02-04-2024	C2021	Prime Solutions	Furniture	Ergonomic Chair	22	18000	396000	West	Priya Sharma	Credit Card	104	Delivered
4445	02-04-2024	C2014	Tech World	Electronics	External SSD 1TB	9	8500	76500	South	Amit Patel	Credit Card	159	Delivered
4446	02-04-2024	C2011	Data Systems	Electronics	Desktop Computer	11	35000	385000	East	Neha Singh	UPI	270	Shipped
4447	02-04-2024	C2018	Office Depot	Electronics	Monitor 27 inch	20	22000	440000	South	Rajesh Kumar	Credit Card	569	Shipped
4448	02-04-2024	C2017	Digital Store	Electronics	Graphics Card	18	55000	990000	North	Neha Singh	UPI	407	Processing
4449	02-04-2024	C2010	Modern Office	Furniture	Filing Cabinet	31	8500	263500	East	Neha Singh	Credit Card	604	Delivered
4450	02-04-2024	C2006	Innovative Tech	Electronics	Graphics Card	33	55000	1815000	North	Rajesh Kumar	Cash	412	Processing
4451	02-04-2024	C2015	Office Plus	Furniture	Standing Desk	47	25000	1175000	South	Amit Patel	UPI	230	Delivered
4452	03-04-2024	C2018	Office Depot	Furniture	Bookshelf	41	15000	615000	South	Neha Singh	Cash	596	Delivered
4453	03-04-2024	C2006	Innovative Tech	Office Supplies	Paper Ream A4	25	350	8750	South	Rajesh Kumar	UPI	636	Delivered
4454	03-04-2024	C2002	Global Traders	Furniture	Executive Chair	30	12000	360000	East	Priya Sharma	Bank Transfer	540	Delivered
4455	03-04-2024	C2024	Pro Enterprises	Furniture	Meeting Chair	28	5500	154000	North	Priya Sharma	UPI	151	Processing
4456	03-04-2024	C2010	Modern Office	Electronics	Docking Station	46	8500	391000	East	Amit Patel	Credit Card	506	Delivered
4457	03-04-2024	C2005	Digital Hub	Furniture	Filing Cabinet	50	8500	425000	East	Neha Singh	Credit Card	338	Delivered
4458	03-04-2024	C2024	Pro Enterprises	Electronics	Bluetooth Speaker	11	3800	41800	West	Rajesh Kumar	UPI	246	Cancelled
4459	04-04-2024	C2016	Corporate Supplies	Electronics	Docking Station	2	8500	17000	East	Neha Singh	Credit Card	591	Delivered
4460	04-04-2024	C2021	Prime Solutions	Office Supplies	Notebook Set	15	320	4800	South	Neha Singh	Cash	739	Delivered
4461	04-04-2024	C2003	Smart Systems	Furniture	Standing Desk	27	25000	675000	West	Rajesh Kumar	Bank Transfer	433	Shipped
4462	04-04-2024	C2005	Digital Hub	Electronics	Webcam HD	32	3500	112000	West	Rajesh Kumar	Bank Transfer	369	Delivered
4463	04-04-2024	C2015	Office Plus	Office Supplies	Pen Set Premium	31	450	13950	South	Priya Sharma	Bank Transfer	761	Delivered
4464	04-04-2024	C2017	Digital Store	Office Supplies	Notebook Set	39	320	12480	North	Priya Sharma	Credit Card	686	Delivered
4465	04-04-2024	C2001	Tech Solutions	Furniture	Standing Desk	44	25000	1100000	East	Neha Singh	Bank Transfer	477	Cancelled
4466	04-04-2024	C2014	Tech World	Electronics	Smart Watch	44	12000	528000	South	Neha Singh	Cash	327	Delivered
4467	05-04-2024	C2006	Innovative Tech	Furniture	Executive Chair	48	12000	576000	South	Neha Singh	Credit Card	149	Delivered
4468	05-04-2024	C2000	ABC Corp	Furniture	Ergonomic Chair	47	18000	846000	North	Rajesh Kumar	Bank Transfer	778	Delivered
4469	05-04-2024	C2007	Office Mart	Furniture	Standing Desk	33	25000	825000	South	Neha Singh	UPI	115	Delivered
